name,version,directory,repository,summary,from package.json,from license,from readme
require-main-filename,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/require-main-filename,ssh://git@github.com/yargs/require-main-filename,ISC,ISC,,ISC
resolve,1.20.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/resolve,http://github.com/browserify/resolve,MIT,MIT,MIT,MIT
resolve-cwd,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/resolve-cwd,sindresorhus/resolve-cwd,MIT,MIT,MIT,MIT
resolve-dir,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/resolve-dir,jonschlinkert/resolve-dir,MIT,MIT,MIT,
resolve-from,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/resolve-cwd/node_modules/resolve-from,(none),MIT,MIT,MIT,MIT
resolve-from,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/import-fresh/node_modules/resolve-from,(none),MIT,MIT,MIT,MIT
resolve-from,5.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/resolve-from,sindresorhus/resolve-from,MIT,MIT,MIT,MIT
resolve-url,0.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/resolve-url,lydell/resolve-url,MIT,MIT,MIT,
ret,0.1.15,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ret,http://github.com/fent/ret.js,MIT,MIT,,MIT
reusify,1.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/reusify,https://github.com/mcollina/reusify,MIT,MIT,MIT,MIT
rimraf,2.7.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cacache/node_modules/rimraf,(none),ISC,ISC,ISC,
rimraf,3.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/rimraf,http://github.com/isaacs/rimraf,ISC,ISC,ISC,
ripemd160,2.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ripemd160,https://github.com/crypto-browserify/ripemd160,MIT,MIT,MIT,MIT
run-parallel,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/run-parallel,http://github.com/feross/run-parallel,MIT,MIT,MIT,
run-queue,1.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/run-queue,https://github.com/iarna/run-queue,ISC,ISC,,
safe-buffer,5.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/safe-buffer,http://github.com/feross/safe-buffer,MIT,MIT,MIT,
safe-buffer,5.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/string_decoder/node_modules/safe-buffer,(none),MIT,MIT,MIT,
safe-regex,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/safe-regex,http://github.com/substack/safe-regex,MIT,MIT,MIT,MIT
safer-buffer,2.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/safer-buffer,https://github.com/ChALkeR/safer-buffer,MIT,MIT,MIT,
scheduler,0.19.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/scheduler,https://github.com/facebook/react,MIT,MIT,MIT,
schema-utils,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/webpack/node_modules/schema-utils,(none),MIT,MIT,,
schema-utils,2.7.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/schema-utils,webpack/schema-utils,MIT,MIT,,
semver,5.7.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/webpack-cli/node_modules/semver,(none),ISC,ISC,ISC,
semver,6.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/semver,https://github.com/npm/node-semver,ISC,ISC,ISC,
semver,7.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/core-js-compat/node_modules/semver,(none),ISC,ISC,ISC,
serialize-javascript,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/serialize-javascript,https://github.com/yahoo/serialize-javascript,BSD;BSD-3-Clause,BSD-3-Clause,,BSD
set-blocking,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/set-blocking,https://github.com/yargs/set-blocking,ISC,ISC,,ISC
set-value,2.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/set-value,jonschlinkert/set-value,MIT,MIT,MIT,
setimmediate,1.0.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/setimmediate,YuzuJS/setImmediate,MIT,MIT,,
sha.js,2.4.11,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/sha.js,http://github.com/crypto-browserify/sha.js,(MIT AND BSD-3-Clause),(MIT AND BSD-3-Clause),,
shebang-command,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/shebang-command,kevva/shebang-command,MIT,MIT,MIT,MIT
shebang-regex,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/shebang-regex,sindresorhus/shebang-regex,MIT,MIT,MIT,MIT
signal-exit,3.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/signal-exit,https://github.com/tapjs/signal-exit,ISC,ISC,ISC,
simple-git,1.132.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/simple-git,http://github.com/steveukx/git-js,MIT,MIT,MIT,
slash,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/slash,sindresorhus/slash,MIT,MIT,MIT,MIT
smartwrap,1.2.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/smartwrap,https://www.github.com/tecfu/smartwrap,GPL-2.0,GPL-2.0,,
snapdragon,0.8.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/snapdragon,jonschlinkert/snapdragon,MIT,MIT,MIT,
snapdragon-node,2.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/snapdragon-node,jonschlinkert/snapdragon-node,MIT,MIT,MIT,
snapdragon-util,3.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/snapdragon-util,jonschlinkert/snapdragon-util,MIT,MIT,MIT,
source-list-map,2.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/source-list-map,https://github.com/webpack/source-list-map,MIT,MIT,,MIT
source-map,0.5.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/source-map,http://github.com/mozilla/source-map,BSD-3-Clause,BSD-3-Clause,,
source-map,0.6.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/webpack/node_modules/source-map,(none),BSD-3-Clause,BSD-3-Clause,,
source-map,0.7.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/@types/webpack-sources/node_modules/source-map,(none),BSD-3-Clause,BSD-3-Clause,,
source-map-resolve,0.5.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/source-map-resolve,lydell/source-map-resolve,MIT,MIT,MIT,
source-map-support,0.5.19,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/source-map-support,https://github.com/evanw/node-source-map-support,MIT,MIT,MIT,
source-map-url,0.4.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/source-map-url,lydell/source-map-url,MIT,MIT,MIT,MIT
spawndamnit,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/spawndamnit,https://github.com/thejameskyle/spawndamnit,MIT,MIT,,
spdx-correct,3.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/spdx-correct,jslicense/spdx-correct.js,Apache;Apache-2.0,Apache-2.0,Apache,
spdx-exceptions,2.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/spdx-exceptions,kemitchell/spdx-exceptions.json,CC-BY-3.0,CC-BY-3.0,,
spdx-expression-parse,3.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/spdx-expression-parse,jslicense/spdx-expression-parse.js,BSD;GPL;LGPL;MIT,MIT,MIT,BSD;GPL;LGPL;MIT
spdx-license-ids,3.0.9,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/spdx-license-ids,jslicense/spdx-license-ids,CC0-1.0,CC0-1.0,,
split-string,3.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/split-string,jonschlinkert/split-string,MIT,MIT,MIT,
sprintf-js,1.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/sprintf-js,https://github.com/alexei/sprintf.js,BSD;BSD-3-Clause,BSD-3-Clause,,BSD
ssri,6.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ssri,https://github.com/zkat/ssri,ISC,ISC,ISC,
static-extend,0.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/static-extend,jonschlinkert/static-extend,MIT,MIT,MIT,
stream-browserify,2.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/stream-browserify,http://github.com/browserify/stream-browserify,MIT,MIT,MIT,MIT
stream-each,1.2.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/stream-each,https://github.com/mafintosh/stream-each,MIT,MIT,MIT,MIT
stream-http,2.8.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/stream-http,http://github.com/jhiesey/stream-http,MIT,MIT,MIT,
stream-shift,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/stream-shift,https://github.com/mafintosh/stream-shift,MIT,MIT,MIT,MIT
stream-transform,2.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/stream-transform,http://www.github.com/adaltas/node-stream-transform,MIT,MIT,MIT,MIT
string-width,2.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/string-width,sindresorhus/string-width,MIT,MIT,MIT,MIT
string-width,3.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yargs/node_modules/string-width,(none),MIT,MIT,MIT,MIT
string-width,4.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/string-width,(none),MIT,MIT,MIT,
string_decoder,1.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/readable-stream/node_modules/string_decoder,(none),MIT,MIT,,
string_decoder,1.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/string_decoder,http://github.com/nodejs/string_decoder,MIT,MIT,,
strip-ansi,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/strip-ansi,chalk/strip-ansi,MIT,MIT,MIT,MIT
strip-ansi,5.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cliui/node_modules/strip-ansi,(none),MIT,MIT,MIT,MIT
strip-ansi,6.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/strip-ansi,(none),MIT,MIT,MIT,
strip-bom,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/strip-bom,sindresorhus/strip-bom,MIT,MIT,MIT,MIT
strip-eof,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/strip-eof,sindresorhus/strip-eof,MIT,MIT,MIT,MIT
strip-indent,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/strip-indent,sindresorhus/strip-indent,MIT,MIT,MIT,MIT
supports-color,5.5.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/supports-color,chalk/supports-color,MIT,MIT,MIT,MIT
supports-color,6.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/webpack-cli/node_modules/supports-color,(none),MIT,MIT,MIT,MIT
supports-color,7.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/supports-color,(none),MIT,MIT,MIT,
symlink-dir,3.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/symlink-dir,https://github.com/zkochan/symlink-dir,MIT,MIT,MIT,
tapable,1.1.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tapable,http://github.com/webpack/tapable,MIT,MIT,MIT,
term-size,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/boxen/node_modules/term-size,(none),MIT,MIT,MIT,MIT
term-size,2.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/term-size,sindresorhus/term-size,MIT,MIT,MIT,
terser,4.8.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/terser,https://github.com/terser/terser,BSD;BSD-2-Clause,BSD-2-Clause,BSD,
terser-webpack-plugin,1.4.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/terser-webpack-plugin,webpack-contrib/terser-webpack-plugin,MIT,MIT,,
through2,2.0.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/through2,https://github.com/rvagg/through2,MIT,MIT,MIT,MIT
timers-browserify,2.0.12,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/timers-browserify,http://github.com/jryans/timers-browserify,MIT,MIT,,
tmp,0.0.33,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tmp,raszi/node-tmp,MIT,MIT,MIT,
to-arraybuffer,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/to-arraybuffer,http://github.com/jhiesey/to-arraybuffer,MIT,MIT,MIT,MIT
to-fast-properties,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/to-fast-properties,sindresorhus/to-fast-properties,MIT,MIT,MIT,MIT
to-object-path,0.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/to-object-path,jonschlinkert/to-object-path,MIT,MIT,MIT,MIT
to-regex,3.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/to-regex,jonschlinkert/to-regex,MIT,MIT,MIT,
to-regex-range,2.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/findup-sync/node_modules/to-regex-range,(none),MIT,MIT,MIT,
to-regex-range,5.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/to-regex-range,micromatch/to-regex-range,MIT,MIT,MIT,
trim-newlines,3.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/trim-newlines,sindresorhus/trim-newlines,MIT,MIT,MIT,MIT
ts-essentials,6.0.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ts-essentials,git@github.com:krzkaczor/ts-essentials,MIT,MIT,MIT,
tty-browserify,0.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-browserify,http://github.com/substack/tty-browserify,MIT,MIT,MIT,
tty-table,2.8.13,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table,https://github.com/tecfu/tty-table,MIT,MIT,,
type-fest,0.6.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/read-pkg/node_modules/type-fest,(none),(MIT OR CC0-1.0);MIT,(MIT OR CC0-1.0),MIT,
type-fest,0.8.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/read-pkg-up/node_modules/type-fest,(none),(MIT OR CC0-1.0);MIT,(MIT OR CC0-1.0),MIT,
type-fest,0.13.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/type-fest,sindresorhus/type-fest,(MIT OR CC0-1.0);MIT,(MIT OR CC0-1.0),MIT,
typedarray,0.0.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/typedarray,http://github.com/substack/typedarray,MIT,MIT,,MIT
typescript,4.3.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/typescript,https://github.com/Microsoft/TypeScript,Apache;Apache-2.0,Apache-2.0,Apache,
unicode-canonical-property-names-ecmascript,1.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/unicode-canonical-property-names-ecmascript,https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript,MIT,MIT,,
unicode-match-property-ecmascript,1.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/unicode-match-property-ecmascript,https://github.com/mathiasbynens/unicode-match-property-ecmascript,MIT,MIT,,
unicode-match-property-value-ecmascript,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/unicode-match-property-value-ecmascript,https://github.com/mathiasbynens/unicode-match-property-value-ecmascript,MIT,MIT,,
unicode-property-aliases-ecmascript,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/unicode-property-aliases-ecmascript,https://github.com/mathiasbynens/unicode-property-aliases-ecmascript,MIT,MIT,,
union-value,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/union-value,jonschlinkert/union-value,MIT,MIT,MIT,
unique-filename,1.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/unique-filename,https://github.com/iarna/unique-filename,ISC,ISC,,
unique-slug,2.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/unique-slug,http://github.com/iarna/unique-slug,ISC,ISC,ISC,
universalify,0.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/universalify,https://github.com/RyanZim/universalify,MIT,MIT,MIT,MIT
unset-value,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/unset-value,jonschlinkert/unset-value,MIT,MIT,MIT,
upath,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/upath,http://github.com/anodynos/upath,MIT,MIT,,
uri-js,4.4.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/uri-js,http://github.com/garycourt/uri-js,BSD-2-Clause,BSD-2-Clause,,
urix,0.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/urix,lydell/urix,MIT,MIT,MIT,
url,0.11.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/url,https://github.com/defunctzombie/node-url,MIT,MIT,MIT,
use,3.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/use,jonschlinkert/use,MIT,MIT,MIT,
util,0.10.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/assert/node_modules/util,(none),MIT,MIT,,
util,0.11.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/util,http://github.com/defunctzombie/node-util,MIT,MIT,,
util-deprecate,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/util-deprecate,http://github.com/TooTallNate/util-deprecate,MIT,MIT,MIT,MIT
v8-compile-cache,2.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/v8-compile-cache,https://github.com/zertosh/v8-compile-cache,MIT,MIT,MIT,
validate-npm-package-license,3.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/validate-npm-package-license,kemitchell/validate-npm-package-license.js,Apache;Apache-2.0,Apache-2.0,Apache,
vm-browserify,1.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/vm-browserify,http://github.com/substack/vm-browserify,MIT,MIT,MIT,MIT
watchpack,1.7.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/watchpack,https://github.com/webpack/watchpack,MIT,MIT,,
watchpack-chokidar2,2.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/watchpack-chokidar2,https://github.com/webpack/watchpack,MIT,MIT,,
wcwidth,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/wcwidth,https://github.com/timoxley/wcwidth,MIT,MIT,,MIT
webpack,4.46.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/webpack,https://github.com/webpack/webpack,MIT,MIT,,
webpack-cli,3.3.12,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/webpack-cli,https://github.com/webpack/webpack-cli,MIT,MIT,,
webpack-sources,1.4.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/webpack-sources,https://github.com/webpack/webpack-sources,MIT,MIT,MIT,
which,1.3.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/which,http://github.com/isaacs/node-which,BSD;ISC,ISC,ISC,BSD
which-module,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/which-module,https://github.com/nexdrew/which-module,ISC,ISC,,ISC
which-pm,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/which-pm,https://github.com/zkochan/packages/tree/master/which-pm,MIT,MIT,MIT,
widest-line,2.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/widest-line,sindresorhus/widest-line,MIT,MIT,MIT,MIT
worker-farm,1.7.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/worker-farm,https://github.com/rvagg/node-worker-farm,MIT,MIT,MIT,MIT
wp-plugins,0.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins,https://github.com/frontity/wp-plugins,Unknown,,,
wrap-ansi,5.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/wrap-ansi,chalk/wrap-ansi,MIT,MIT,MIT,MIT
wrap-ansi,6.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/wrap-ansi,(none),MIT,MIT,MIT,
wrappy,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/wrappy,https://github.com/npm/wrappy,ISC,ISC,ISC,
xtend,4.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/xtend,http://github.com/Raynos/xtend,MIT,MIT,MIT,MIT
y18n,4.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/y18n,git@github.com:yargs/y18n,ISC,ISC,,ISC
yallist,2.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yallist,https://github.com/isaacs/yallist,ISC,ISC,ISC,
yallist,3.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cacache/node_modules/yallist,(none),ISC,ISC,ISC,
yaml,1.10.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yaml,github:eemeli/yaml,ISC,ISC,,ISC
yargs,13.3.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yargs,https://github.com/yargs/yargs,MIT,MIT,,
yargs,15.4.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/yargs,(none),MIT,MIT,MIT,
yargs-parser,13.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yargs/node_modules/yargs-parser,(none),ISC,ISC,,ISC
yargs-parser,18.1.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yargs-parser,https://github.com/yargs/yargs-parser,ISC,ISC,,ISC
yocto-queue,0.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yocto-queue,sindresorhus/yocto-queue,MIT,MIT,MIT,
